Country Name,Year,Access to electricity (% of population),"Agriculture, forestry, and fishing, value added (% of GDP)",Electric power consumption (kWh per capita),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),"Energy imports, net (% of energy use)",Fossil fuel energy consumption (% of total),GDP (constant LCU),"Net trade in goods and services (BoP, current US$)",Urban population
Mexico,2002,97.9,3.11036172325334,1846.43565431276,11.9259832921671,11.4338216761907,34.1667392230812,4.466572877954,-49.1968154277202,87.3977597247212,17689599763000.0,-12194289609.0,76856137.0
Mexico,2003,97.4,3.20735540720265,2003.01004534781,12.9368335047859,8.41599038172528,40.1431734379829,4.44591202157338,-51.5888281824382,86.7869443947079,17899317905000.0,-10770586021.0,78311217.0
Mexico,2004,98.6,3.18594698304908,1929.3038609613,10.0007155394115,10.6093449447141,42.7926240513841,3.86980549955174,-51.3112608792777,86.0209350511092,18537507526000.0,-14968141812.0,79681367.0
Mexico,2005,98.9,2.94567227515179,2000.51971664631,13.0566898487845,11.0496554584317,40.1335098577171,4.30876347859376,-43.7718551674863,87.0676089708095,18929250871000.0,-14565785413.0,80919202.0
Mexico,2006,99.1,2.9429551635864,2027.20343377354,12.3288893371244,11.8094964720851,46.3252663876401,4.21487891823538,-40.3570743847689,88.0590606902929,19838803936000.0,-13991006944.0,82047173.0
Mexico,2007,97.9,3.041865670976,2055.56713916772,11.9319488372268,10.306064364367,49.7981309679535,3.92843544903137,-34.2783300673031,87.5819597899737,20251027288000.0,-18695821515.0,83217533.0
Mexico,2008,98.9,3.02875898082786,2054.86263250006,7.89821546596167,14.5532723883645,52.0971802431363,3.64036032289447,-25.8232008878497,86.9967690140248,20442061681000.0,-26869546767.0,84446311.0
Mexico,2009,98.3,3.10059841918842,2003.55856243606,10.9612217230059,9.97822620101362,54.6544763270626,3.9218981673408,-23.0867182063229,89.9829429574913,19155182679000.0,-14820317719.0,85695907.0
Mexico,2010,99.2,3.09200838670805,2027.1616282825,11.7160308778857,13.4755041972584,53.348189172416,2.13365174187133,-22.4516124231103,87.9924242877659,20107450900000.0,-13623591137.0,86950054.0
Mexico,2011,99.0,2.97569483968178,2225.2881168903,11.1498303875488,11.9722938804092,54.3304849892155,3.33246352589109,-17.6294162946352,88.2900712146278,20799960569000.0,-15980581914.0,88238240.0
Mexico,2012,99.1,3.04872937148888,2261.95902611346,11.1181634426662,10.3773431371592,53.8663594020057,2.85456681867154,-11.711054039167,90.4460324837664,21539027006000.0,-14581102602.0,89551109.0
Mexico,2013,99.1,3.02454277578135,2152.84187845165,10.7491801900277,9.4179769612377,55.7501051038426,3.96872109644329,-10.4334471850256,90.0283119349979,21722561391000.0,-15907547928.0,90882630.0
Mexico,2014,99.2,3.02713651853573,2167.59696000462,11.2376656329292,12.8997164132075,57.0364350984262,3.20967180218577,-7.87572561111971,89.516999817291,22266442955000.0,-16563464776.0,92202901.0
Mexico,2015,99.0,3.0851863436743,2225.42222000793,10.8795901488993,9.91642718996483,59.9365400148674,3.72553878235349,-0.838223440033256,90.902229466453,22868154259000.0,-25807764000.0,93456180.0
Mexico,2016,99.5,3.2462890783797,2292.03193018292,10.8116471110389,9.38607622631602,60.0918291440324,3.30278612998606,4.93383715309556,0.0,23273490747000.0,-23667255468.0,94672068.0
Mexico,2017,100.0,3.29751177575275,2269.10754182229,9.59712710460603,10.0622419462506,58.7219076816575,3.36335204094247,11.4340419264569,0.0,23709107314000.0,-22668791420.0,95907379.0
Mexico,2018,99.5,3.296959452726,2499.62048573796,7.75267309079139,9.23472661506925,57.5848773756864,3.84851255202803,16.7913179157596,0.0,24176670374000.0,-27610814495.0,97201282.0
Mexico,2019,99.6,3.31502440184845,2392.19041418722,7.63903388689078,7.00352602464982,56.8098740453413,3.2907602861991,18.2994397147,0.0,24081730885000.0,-4265651015.0,98542822.0
Mexico,2020,99.4,3.71114888236172,2354.26835282225,5.23870718625375,8.16304367499864,54.242610725986,3.37200673315354,10.8895496628123,0.0,22069934759000.0,21711673476.0,99762910.0
Mexico,2021,100.0,3.78266528758294,2407.87668928812,5.16549978165503,9.99848728318915,53.0506931382595,3.40304198788114,15.3117558234424,0.0,23404831113000.0,-23128199854.0,100755748.0
Mexico,2022,100.0,3.89806570970786,2513.81046926963,6.9532147547771,9.83880299087766,56.5267103361858,2.97497456876578,21.1050764879457,0.0,24273093495000.0,-43787418381.0,101861181.0
Mexico,2023,99.7,3.83754974792513,2597.3996144081,8.66865250986568,5.46746626213656,60.8669704147923,3.25639724575993,21.5843559520399,0.0,25087101736000.0,-31950743651.0,103108719.0
Mozambique,2005,11.8,22.9214059867823,457.43398936466,0.0,99.5048762190548,0.0525131282820705,0.0,-18.0291798872155,5.91919415182953,418431496900.0,-803674430.271872,6093373.0
Mozambique,2006,13.0,24.1133917238134,467.453664864153,0.0,99.5872242522669,0.0541345242928678,0.0,-20.99051989161,6.13950735170736,459900893400.0,-621697303.039305,6272312.0
Mozambique,2007,12.4,24.0162173628877,470.085098696967,0.0,99.6649500527393,0.0620462865297512,0.0,-25.0317405068537,9.29156906767425,495080340500.0,-796812167.797911,6462886.0
Mozambique,2008,13.6,26.8457517275753,454.969687936717,0.0,99.5914602003163,0.0790722192936215,0.0,-27.6710389366915,8.81605230433053,529132112000.0,-1400195939.05849,6668451.0
Mozambique,2009,15.0,27.9106017225191,455.703653288299,0.0,99.6648438878109,0.0705591815134944,0.0,-25.209169889047,9.17662925792601,560504206100.0,-1707440159.00835,6890289.0
Mozambique,2010,18.9,27.3093770922399,466.145939201891,0.0,99.5633971291866,0.107655502392344,0.0,-28.8061339832341,10.8454968526418,597944370100.0,-2148025288.10234,7126584.0
Mozambique,2011,20.2,26.4848729989708,493.254715339596,0.0,98.9552686880817,0.636445511858301,0.0,-21.5136719015939,10.6684370106721,640602070800.0,-4133946674.83785,7379972.0
Mozambique,2012,21.2,25.5177066547282,483.814385217163,0.0,98.8820867713601,0.718658504125632,0.0,-32.0401773225162,9.83029447803895,691815023600.0,-7753202106.33869,7649756.0
Mozambique,2013,22.4,24.2529090836336,486.076524180421,0.0,98.2242176506064,1.41392481404543,0.0,-38.854846709989,10.4122658924145,737277052200.0,-7615689356.07254,7931820.0
Mozambique,2014,24.8,24.6554671607897,466.565006267335,0.0,98.2993197278912,1.26943634596696,0.0,-44.2543454834516,14.8547731169751,794066321800.0,-6967541379.7328,8225808.0
Mozambique,2015,24.0,23.5663164946958,477.218782945574,0.0,92.3097694010909,6.8693632877896,0.0,-44.3553661863917,23.6836575134019,852772389000.0,-6449682664.82561,8531669.0
Mozambique,2016,26.2,23.6272810887625,481.909112175558,0.0,82.1575234284511,14.8783826471517,0.0,-73.7472209539496,0.0,892827024900.0,-4079473034.42207,8852280.0
Mozambique,2017,24.3,26.0749604736416,472.868499704595,0.0,79.6848429883233,15.831538374334,0.0,-123.059393541235,0.0,916381653300.0,-2637413217.30467,9189973.0
Mozambique,2018,31.1,25.5425597958909,450.331173296726,0.0,81.086284347471,16.7201446823406,0.0,-110.812960990278,0.0,948316931000.0,-4597966667.89675,9573325.0
Mozambique,2019,29.7,24.7697818145637,459.102715197705,0.0,78.6440499394195,19.8914818521835,0.0,-82.4567951426611,0.0,970297153100.0,-4069363574.37713,9986680.0
Mozambique,2020,30.6,26.8819744087655,417.428866872611,0.0,82.5257515240698,15.7609838133277,0.0,-63.5409926562081,0.0,958464161000.0,-4210075400.25458,10437025.0
Mozambique,2021,31.5,26.8945913502365,406.177659755644,0.0,81.9878081102571,16.1197985687782,0.0,-74.3114353674017,0.0,981251030400.0,-4007644582.03097,10923314.0
Nepal,2001,24.6,35.247670013162,62.9340545709605,1.18264595607927,99.0358864488484,0.0,0.0,12.8680318122065,12.3504887194416,1076179878300.0,-566643510.632456,8184767.0
Nepal,2002,36.4,36.1502950311573,65.9323799879671,0.504237288135593,99.7645951035782,0.0,0.0,10.5864170546877,10.1559511192208,1077472835000.0,-724926798.692706,8874235.0
Nepal,2003,39.6,35.1058750871034,68.9017351481142,0.315696649029982,99.7795414462081,0.0,0.0,10.9825099353551,10.6082013104519,1119979545200.0,-856816709.247448,9773367.0
Nepal,2004,37.2,34.6763571054627,72.7226435249788,0.487593052109181,99.3382961124897,0.0,0.0,10.4242709364134,9.70364576350907,1172423743800.0,-1059082837.07081,10825777.0
Nepal,2005,46.1,33.824896676688,75.4101433788564,0.587840505329649,99.249901302803,0.0,0.0,11.4322251977071,10.6450887850954,1213214488500.0,-1427964920.10682,11972530.0
Nepal,2006,51.2,32.3664850386189,82.249766378667,0.535298398835517,99.4177583697234,0.0,0.0,9.54476979568779,8.82874408100488,1254034482500.0,-1699390031.90572,13151455.0
Nepal,2007,52.6,31.1644113230204,86.3057166487759,0.402578796561605,99.6060171919771,0.0,0.0,9.50668089735433,8.61367092596663,1296816624800.0,-2218897887.12394,14300431.0
Nepal,2008,56.0,30.3057163664183,82.4748776743063,0.324324324324324,99.5732574679943,0.0,0.0,10.6916477234698,9.88526963445909,1375982600100.0,-2660852936.14278,15360248.0
Nepal,2009,59.3,31.3226520633995,95.9038988467795,0.354414125200642,99.4221508828251,0.0,0.0,12.1040642262366,11.0396266206227,1438356974600.0,-3559207097.9204,16266828.0
Nepal,2010,68.6,33.1793784908122,101.309518793684,0.255922693266833,99.7194513715711,0.0,0.0,13.8519622268122,12.5967441070587,1507634210600.0,-4307317702.01937,16956291.0
Nepal,2011,67.3,30.8054854756814,114.038146852442,0.0710194730813287,99.6277205040092,0.0,0.0,14.3911697584563,12.9857142706057,1559222569200.0,-4584800479.47336,17341068.0
Nepal,2012,75.2,30.0760569579428,118.504088354731,0.287443693693694,99.1272522522522,0.0,0.0,17.1980871683225,15.1088351639047,1632040476100.0,-4916709707.98263,17527582.0
Nepal,2013,77.4,28.6226575264719,133.309189316301,0.405174864941712,99.289166903611,0.0,0.0,16.9262746721704,13.4529612543368,1689572402700.0,-5334668304.99009,17693866.0
Nepal,2014,84.9,27.4618953620622,142.127327727983,0.143799472295515,99.5514511873351,0.0,0.0,18.5397668336717,15.1763198580422,1791140757800.0,-6366746592.60822,17866412.0
Nepal,2015,82.0,26.5185084313373,140.851504309521,0.0191138140747176,99.4787141615986,0.0,0.0,16.8423490088295,14.4302812274562,1862357468500.0,-5467903518.93931,18071728.0
Nepal,2016,90.7,25.5178753710017,175.636517829682,0.0043155118676576,99.5444737473028,0.0,0.0,23.0634708746915,0.0,1870423594200.0,-7898498022.05001,18251986.0
Nepal,2017,86.6,23.6995484576769,203.596711008124,0.0046002190580503,98.3351588170865,0.0,0.0,25.9075250788998,0.0,2038336745400.0,-9393295182.66725,18368913.0
Nepal,2018,93.9,22.334672050342,229.988302220869,0.0024855012427506,98.3222866611433,0.0,0.0,28.0565692661672,0.0,2193706438400.0,-11960657626.2818,18479362.0
Nepal,2019,89.9,21.5833727595669,231.188329835535,0.0014674710582096,98.630360345671,0.0,0.0,26.8284486481216,0.0,2339742692000.0,-11110082471.6713,18749700.0
Nepal,2020,89.9,22.1800901918015,257.262042794567,0.0009696186166774,98.6425339366516,0.0,0.0,29.159632958307,0.0,2284299666500.0,-8923098091.38993,19148379.0
Nepal,2021,89.9,22.0214522788058,305.716605354841,0.0004143360265175,99.0988191423244,0.0,0.0,29.2612253413384,0.0,2394817502000.0,-14473555927.7051,19496020.0
Nicaragua,2001,72.2,16.8133294680756,347.496228742144,0.0,7.81746031746032,0.0,0.0,50.2655717326201,48.3544132861198,100581801000.0,-1050400000.0,2816226.0
Nicaragua,2002,74.1,16.4301119851034,357.093688451582,0.0,11.5648854961832,0.0,0.0,48.4414863071086,48.4210619456022,101340126300.0,-1068500000.0,2857659.0
Nicaragua,2003,74.6,15.6259025646946,373.059643678146,0.0,10.7142857142857,0.0,0.0,51.5293434260922,49.2293092958658,103894640200.0,-1090200000.0,2898901.0
Nicaragua,2004,75.2,15.9688222709169,399.39980033803,0.0,10.9856262833676,0.0,0.0,47.838319180239,48.217956585705,109413700700.0,-1211600000.0,2941187.0
Nicaragua,2005,73.8,16.137898065388,419.871941865613,0.0,14.1920681743691,0.0,0.0,47.7994664860061,48.5821614565771,114099231200.0,-1441670000.0,2988243.0
Nicaragua,2006,76.3,15.8996625466787,432.194624141078,0.0,9.82769623484365,0.0,0.0,49.5481200978186,46.6488833847229,118837710200.0,-1672400000.0,3040295.0
Nicaragua,2007,76.9,16.4613383107055,441.494036192324,0.0,9.53865336658354,0.0,0.0,50.3590584867274,47.7108944922913,124870330700.0,-2006100000.0,3093940.0
Nicaragua,2008,77.5,16.2627898839898,454.937270839023,0.0,15.8881285331747,0.0,0.0,45.0138404140088,45.5374420604156,129160521800.0,-2366300000.0,3148757.0
Nicaragua,2009,77.9,16.0676510041113,463.882815846477,0.0,8.60121633362294,0.0,0.0,47.6173573520275,46.8593030147056,124907698300.0,-1570000000.0,3204527.0
Nicaragua,2010,80.1,16.9826368007048,468.326521364021,0.0,13.7742552610003,0.0,0.0,43.5613333753029,45.681738710692,130416251600.0,-1693700000.0,3261299.0
Nicaragua,2011,81.2,18.8847883857771,489.255034884554,0.0,11.6078431372549,0.0,0.0,51.180700927721,48.0704678279265,138654236100.0,-2124800000.0,3318968.0
Nicaragua,2012,81.3,17.6115834733674,524.800776508582,0.0,10.3944430662367,0.0,0.0,43.8309995929938,42.533836537733,147661404500.0,-2128800000.0,3377406.0
Nicaragua,2013,81.9,16.4909112111851,538.784009278315,0.0,10.9483793517407,0.0,0.0,42.7356759563787,41.3275208641156,154936820900.0,-2215200000.0,3436368.0
Nicaragua,2014,81.9,16.7090173834472,555.510499313277,0.0,8.88439046333783,0.0,0.0,39.8310600012076,41.8687303521701,162351260700.0,-1955800000.0,3495650.0
Nicaragua,2015,83.2,16.1099292353151,570.785815956212,0.0,6.43964199956341,0.0,0.0,46.1907119642496,25.8794874085919,170131567700.0,-2285000000.0,3555285.0
Nicaragua,2016,83.9,14.9153392298097,597.978457372816,0.0,9.27902417773906,0.0,0.0,43.1713833305821,0.0,177894921900.0,-2105000000.0,3615220.0
Nicaragua,2017,84.6,14.9964086019473,610.332332683843,0.0,10.3204419889503,0.0,0.0,44.4573342103688,0.0,186133605000.0,-1842500000.0,3675368.0
Nicaragua,2018,85.2,15.3222113237126,605.929925875927,0.0,8.80962612806188,0.0,0.0,41.0142795745788,0.0,179873268000.0,-1193200000.0,3735623.0
Nicaragua,2019,85.7,15.5297840677071,604.597066131043,0.0,4.94097070397901,0.0,0.0,44.5883330642896,0.0,174662573500.0,-537400000.0,3795570.0
Nicaragua,2020,86.0,15.9067799804023,581.088324359086,0.0,15.1411237140596,0.0,0.0,40.6058795336708,0.0,170756172100.0,-609400000.0,3854113.0
Nicaragua,2021,86.3,15.7299123972627,618.233276511455,0.0,14.217896985521,0.0,0.0,41.8096537200565,0.0,188607687400.0,-1724078858.14,3911045.0
Niger,2004,9.7,37.3717285561201,33.1679058899869,74.6341463414634,0.0,0.0,0.0,14.121005360997,16.1140641927171,3085394158800.0,-322425066.254255,2158182.0
Niger,2005,7.1,39.2805201285945,36.3472681974779,68.9956331877729,0.0,0.0,0.0,13.254439500186,14.0235622136193,3311611211800.0,-483888010.268585,2237957.0
Niger,2006,9.3,39.7450785783419,34.5514385768283,76.605504587156,0.0,0.0,0.0,13.097375968265,13.6834373636386,3508024527700.0,-478728431.535459,2321152.0
Niger,2007,11.2,37.094506437909,38.774325992106,67.8571428571429,0.0,0.0,0.0,15.8439827217145,14.2408729123137,3618272059400.0,-536798788.054227,2407687.0
Niger,2008,11.8,38.7750062340041,38.9274384085578,75.8771929824561,0.0,0.0,0.0,15.2438054450903,15.266899161823,3898015660200.0,-911172561.093229,2497643.0
Niger,2009,12.3,34.7848102748131,42.3365378433768,73.1517509727626,0.0,0.0,0.0,17.7432760013852,17.2854959529029,3974518150900.0,-1437868289.11089,2591025.0
Niger,2010,13.6,35.8213879566765,43.9910120561357,68.9419795221843,0.0,0.0,0.0,20.0233502211845,21.0928419747,4315458945100.0,-1538698117.83903,2687801.0
Niger,2012,14.4,33.6809938208632,49.2241616180599,63.6591478696742,0.0,0.0,0.0,-0.139787189651596,29.5136642854157,4883175693600.0,-1214943901.93646,2892077.0
Niger,2013,15.2,32.2350107295479,48.2184081143427,53.2731376975169,0.0,0.0,0.0,-4.09780073308896,26.7365057914024,5142722860800.0,-1261371683.46251,3003235.0
Niger,2014,15.7,33.4290442343639,51.2596099409089,55.7562076749436,0.0,8.47855530474041,0.0,-3.83874800278587,23.8234391707973,5484309541000.0,-1504448147.00287,3121633.0
Niger,2015,16.6,32.4169952714448,55.3674922006562,41.6195856873823,0.0,8.48964218455744,0.0,-0.334913977022969,-2.14899995974588,5725216000000.0,-1630151760.00179,3250848.0
Niger,2016,17.0,35.2629582125475,65.2139663467895,31.024531024531,0.0,5.7950937950938,0.0,-2.75245881100043,0.0,6053894533200.0,-1296759953.78186,3390359.0
Niger,2017,17.6,35.816868204144,56.1686470157887,36.8327402135231,0.0,8.02135231316726,0.0,-8.3574134471619,0.0,6356913796200.0,-1505222286.00694,3537641.0
Niger,2018,17.6,37.5776218588144,55.615475145674,34.8880597014925,0.0,8.2089552238806,0.0,-4.3116913736701,0.0,6815337423700.0,-1918546646.37358,3693182.0
Niger,2019,18.5,36.9919203931409,61.6182226437207,30.2985074626866,0.0,7.01492537313433,0.0,-2.62449670796061,0.0,7220158418900.0,-2008363102.12478,3858240.0
Niger,2020,18.7,38.3755798583507,61.2203260083551,30.9063893016345,0.0,7.28083209509658,0.0,-3.41181600174406,0.0,7476520330800.0,-2204290497.08743,4033925.0
Niger,2021,18.6,36.4810258004149,55.7094196670168,10.0169779286927,0.0,8.65874363327674,0.0,-2.66563845511214,0.0,7579965194100.0,-2539823428.0113,4221619.0
Nigeria,2001,43.9,24.4753546604632,97.4337529601961,0.0,37.3609003540718,62.6390996459282,0.0,-314.401662808062,48.8889621754751,76624512556883.5,3908840366.35388,57303483.0
Nigeria,2002,44.6,36.9650826661797,130.993777278617,0.0,37.6773130776974,62.3226869223026,0.0,-261.485161318812,48.6425199395357,88370403422476.5,2339989712.06711,60034770.0
Nigeria,2003,52.2,33.8270605515687,119.662417001235,0.0,36.2927589903518,63.7072410096482,0.0,-284.289425148183,52.2384004250419,94863149255929.5,5582237051.09835,62889861.0
Nigeria,2004,46.1,27.2304536006497,139.603094620336,0.0,32.9406029089136,67.0593970910864,0.0,-323.223858032852,53.3757013166669,103638520115883.0,17120483279.0614,65872907.0
Nigeria,2005,46.8,26.0892828250796,132.053253001558,0.0,32.4518527802147,67.5481472197853,0.0,-288.280959707659,51.4942470712643,110311303360207.0,24367471605.2642,68978387.0
Nigeria,2006,47.6,24.7349912601339,126.625553955774,0.0,26.5426343448042,73.4573656551958,0.0,-294.185943642146,48.7205960552684,116995537398512.0,23321457682.8904,72189614.0
Nigeria,2007,50.1,24.6625772142283,131.280482659633,0.0,26.3064509315196,73.6935490684804,0.0,-295.574713597416,44.7556611740074,124706865784634.0,20849760438.7316,75462360.0
Nigeria,2008,50.3,25.2797507802655,121.805884036407,0.0,25.3332152504096,74.6667847495904,0.0,-257.747809763524,46.0359425783847,133142627772686.0,23807545674.0701,78877126.0
Nigeria,2009,50.0,26.7488545066519,111.465965725132,0.0,21.3129411764706,78.6870588235294,0.0,-270.908246882827,41.7913297763623,143843201044267.0,8910395195.0992,82425706.0
Nigeria,2010,48.0,23.8937040912791,140.756083641038,0.0,23.0983873890198,76.9016126109803,0.0,-225.738129183367,38.8208724133662,155358792778844.0,11846267187.1371,86117409.0
Nigeria,2011,55.9,22.2347109931956,142.864146524606,0.0,20.4242466324122,79.5688098875156,0.0,-184.425082511186,37.4934846352277,163605119742077.0,11643852019.1221,89957755.0
Nigeria,2012,53.0,21.8599586165277,149.863259565623,0.0,18.2166425237405,81.7769193626268,0.0,-200.699296979111,39.8116176583737,170525716392488.0,17649549960.6179,93918660.0
Nigeria,2013,55.6,20.7586228322439,159.895548532563,0.0,15.6384884164783,84.35270282174,0.0,-169.48946829136,39.1181750391859,181902058864452.0,22765054981.7888,97971440.0
Nigeria,2014,54.2,19.9902547680805,187.867560900621,0.0,13.0117314900453,86.9736649953756,0.0,-167.997066876759,39.1677770531867,193379567006914.0,-1860415123.57376,102100615.0
Nigeria,2015,52.5,20.6318934800012,200.685074282428,0.0,14.2679432214497,85.6965146500211,0.0,-184.449187254776,41.6855609438584,198509333815638.0,-22899676713.3264,106266334.0
Nigeria,2016,59.3,20.9831097083173,219.244723672341,0.0,15.5673982388784,84.3905793364277,0.0,-139.576545726713,0.0,195299698036177.0,-8550719263.65173,110505898.0
Nigeria,2017,54.4,20.8465714300542,138.194093429444,0.0,22.1194208858048,77.7920557411691,0.0,-151.927044735209,0.0,196873592169798.0,-86132009.91497,114843267.0
Nigeria,2018,56.5,21.203773720121,139.470936085271,0.0,21.004641004641,78.8916188916189,0.0,-170.338239044965,0.0,200658993617714.0,-5598563490.82136,119182819.0
Nigeria,2019,55.4,25.7349305726601,138.214723748059,0.0,22.9293762022534,76.9222313822479,0.0,-145.342625520286,0.0,205090405580000.0,-30893479544.0193,123515077.0
Nigeria,2020,55.4,28.3454204380593,145.161469026403,0.0,20.9637457652829,78.8390554684735,0.0,-111.878018224454,0.0,192028406010000.0,-32241264094.1179,127896884.0
Nigeria,2021,59.5,29.3882780431661,151.14678954289,0.0,22.6368277902372,77.1055017416615,0.0,-82.2970757618261,0.0,194158485980000.0,-16622243079.3583,132362871.0
North Macedonia,2001,99.0,9.74511971409667,2811.95666382621,87.5196479094624,9.83967305878654,0.0157183275699466,0.0,39.0730441230999,89.8050359399317,271212000000.0,-545893559.089251,1182151.0
North Macedonia,2002,99.0,10.1701207745349,2794.83228283742,84.0420292234444,12.4281727138401,0.016417665407979,0.0,46.7216058366568,88.4062362409495,275263000000.0,-827691031.741354,1169118.0
North Macedonia,2003,99.0,11.5387764520235,3156.13837768357,79.2668447610567,20.3918076580588,0.0148411991688928,0.0,39.1179643487045,86.2174384081906,281381000000.0,-855217292.772752,1170150.0
North Macedonia,2004,99.4,11.5539948572935,3207.04538172569,77.3961301934903,22.2288885555722,0.0149992500374981,0.0,42.0856270708863,85.0137737692074,294533000000.0,-1189733166.89945,1166420.0
North Macedonia,2005,99.1,9.73619454882038,3465.2650685922,78.3059636992221,21.49236531259,0.0,0.0,42.9065432048181,81.3094503183498,308447000000.0,-1093903653.03408,1160312.0
North Macedonia,2006,99.0,8.98936805638514,3569.19540667918,72.9089351984014,23.5512417927491,0.0,0.0,44.6739603306316,82.9670516765207,324292000000.0,-1226509435.67585,1154286.0
North Macedonia,2007,99.1,8.93241688545385,3772.18998322182,77.0852570021545,15.5432440751,0.0,0.0,47.5574132198016,83.7025618073884,345285000000.0,-1588287899.21198,1148338.0
North Macedonia,2008,99.2,11.4435151485936,3854.94647964766,83.806052923467,13.3100934875614,0.0,0.0,46.3156487619226,83.3184821495113,364179000000.0,-2562426417.59671,1142665.0
North Macedonia,2009,99.2,10.3701684908181,3613.98052463214,77.6947861745753,18.5998828353837,0.0292911540714704,0.0,45.1766920800223,84.3672670539433,362873000000.0,-2136525990.36351,1136642.0
North Macedonia,2010,99.5,10.1206048077275,3802.60371227839,65.3305785123967,33.4848484848485,0.34435261707989,0.0,44.1945197730714,81.3500108939044,375061000000.0,-1856959107.68669,1131202.0
North Macedonia,2011,99.7,9.35099292094117,4153.50898473107,76.4758100310697,21.2013611480988,1.30196774670809,0.0,45.4124076202365,81.6682681970045,383837000000.0,-2140371835.76031,1128359.0
North Macedonia,2012,99.6,9.10471970396591,3956.32548303703,77.1638454167997,16.624081763015,4.7588629830725,0.0,48.3921468394065,81.3343703509628,382086000000.0,-2190294310.87424,1126869.0
North Macedonia,2013,99.7,10.0274760854448,3833.63949746088,66.0485723662619,25.9927797833935,5.94026911716442,0.0,46.8787427084502,79.0522341739964,393263000000.0,-1976433126.46823,1126302.0
North Macedonia,2014,99.8,10.1775672771312,3788.67486077337,69.5385187941943,22.4599925567547,3.64719017491626,0.0,51.7652274137777,77.3329688873115,407535000000.0,-1963060752.57044,1127588.0
North Macedonia,2015,99.9,9.72691849418736,3724.58076896932,58.3599008147361,33.0322352107687,3.24123273113709,0.0,52.5244072524406,76.8807766338224,423249000000.0,-1631227767.70794,1129673.0
North Macedonia,2016,100.0,9.17290831294816,3490.50759240482,51.3945638656955,33.7004796589092,10.1083673831942,0.0,59.1787890920414,0.0,435304000000.0,-1630959009.0477,1132013.0
North Macedonia,2017,100.0,7.87324504211252,3464.55415591126,60.4642857142857,19.8214285714286,14.7857142857143,0.0,56.809794490599,0.0,440013000000.0,-1588372813.00263,1134329.0
North Macedonia,2018,99.8,8.47039846991427,3457.82088466643,50.7936507936508,31.9422150882825,13.286962725165,0.0,58.4391495330552,0.0,452688000000.0,-1612255272.9123,1136416.0
North Macedonia,2019,100.0,8.13229139447626,3580.52340238197,59.7546430397001,19.8159822797751,16.3060146532629,0.0,58.9557104031023,0.0,470390000000.0,-1805080888.77707,1137553.0
North Macedonia,2020,100.0,8.56905928759264,3581.11850285865,49.2612680007481,23.8825509631569,21.3951748644099,0.0,63.933757772897,0.0,448336000000.0,-1582531345.1778,1135193.0
North Macedonia,2021,100.0,7.14748884425831,3793.4499437705,39.5046103778702,26.2339540770204,27.9696257457964,0.0,68.1218727662616,0.0,468559000000.0,-2153845040.75784,1133209.0
Norway,2001,100.0,1.54476775506348,25590.6894288143,0.0779391254409714,99.2911641644105,0.196078431372549,0.0,-747.388905871229,55.6490266586801,2658070586000.0,28959148662.0591,3448319.0
Norway,2002,100.0,1.47384034088911,24620.3361318984,0.101755862438315,99.3359091082973,0.15148617114877,0.0,-837.885456234212,53.5206112714822,2694687024000.0,25807116182.9402,3485104.0
Norway,2003,100.0,1.25651516690834,23201.394129715,0.121186132577629,98.8916129874246,0.278728104928547,0.0,-761.191807283728,58.8746410565072,2720149374000.0,29256428733.6304,3526807.0
Norway,2004,100.0,1.33559044875548,24214.1069838041,0.0958261388394189,98.8012692443295,0.338103546471157,0.0,-726.180687011941,51.7425762356891,2829352165000.0,35088038657.459,3561874.0
Norway,2005,100.0,1.35951412016903,25083.2145326781,0.0956459361345999,98.8718127078669,0.271721409473295,0.0,-689.307589499196,50.4825403147943,2905323748000.0,49346598608.4508,3598123.0
Norway,2006,100.0,1.36556231799507,24099.9322630596,0.112681153460216,98.4759257126877,0.387392870655196,0.0,-652.141918144607,52.3316708020658,2976837511000.0,58412736961.284,3639417.0
Norway,2007,100.0,1.20029285976373,24855.00046399,0.0998600501486967,98.2098081520788,0.55688378331098,0.0,-679.346786343798,56.1688546234192,3063583747000.0,54051258701.4966,3692317.0
Norway,2008,100.0,1.08255295779966,24866.1343077867,0.0935736699171205,98.4852322456274,0.309567028297241,0.0,-615.652904815357,64.944290529186,3078347756000.0,79770502729.3896,3755162.0
Norway,2009,100.0,1.2360885219239,23859.7095797111,0.074370318654049,95.677414948434,3.21310131817595,0.0,-626.358980495393,65.9968201450269,3018616582000.0,47009824745.4402,3817450.0
Norway,2010,100.0,1.5247849522003,24876.1978314883,0.109195913646254,94.7594050035994,3.88171251546942,0.0,-557.915249004105,67.7236818992226,3042374660000.0,50460931970.1619,3874488.0
Norway,2011,100.0,1.30483723965979,23655.1420043415,0.110554418648413,95.3065336877347,2.90891413606818,0.0,-620.257885155913,58.8607482371614,3076012859000.0,66947329884.0392,3928374.0
Norway,2012,100.0,1.07727511345649,24048.6688148205,0.113095359026974,96.7134624110305,1.51493603678647,0.0,-598.42420794356,58.8096111320329,3159617635000.0,65999681828.9437,3989293.0
