Country Name,Year,Access to electricity (% of population),"Agriculture, forestry, and fishing, value added (% of GDP)",carbon_emissions,Electric power consumption (kWh per capita),Electricity production from coal sources (% of total),Electricity production from hydroelectric sources (% of total),Electricity production from natural gas sources (% of total),Electricity production from nuclear sources (% of total),"Energy imports, net (% of energy use)",Fossil fuel energy consumption (% of total),GDP (constant LCU),"Net trade in goods and services (BoP, current US$)",Urban population
Libya,2021,70.2,1.9292341608539,58.3609,4001.72385400498,0.0,0.0,76.4927411240477,0.0,-328.08093341662,0.0,82798200000.0,6973400000.0,6267288.0
Lithuania,2001,99.5,4.86500650657571,12.3913,2695.90626762913,0.0,4.75673474927054,12.7841487412635,77.0984596593608,46.7843806186899,57.3586026543257,24393306000.0,-651350000.0,2322970.0
Lithuania,2002,99.4,4.76760475898336,12.4707,2848.91348324038,0.0,4.40720049658597,11.901134247503,79.8036228203826,41.681439496854,53.361643982234,26032497000.0,-766120811.308571,2303023.0
Lithuania,2003,99.4,4.41639298290057,12.4924,3087.65514771699,0.0,5.05439244663383,12.9207717569787,79.4540229885057,43.7080018139091,52.0621058879902,28779419000.0,-1089789247.60831,2279985.0
Lithuania,2004,99.4,4.15167623775201,13.0659,3196.8493444771,0.0,4.89260143198091,13.9618138424821,78.3542596243644,46.6146891507517,53.2539247673701,30650667000.0,-1598121430.99818,2249208.0
Lithuania,2005,99.4,4.32727074499656,13.9579,3187.03107994876,0.0,5.5465367965368,20.407196969697,69.920183982684,57.1071761517035,59.7624057163478,33020407000.0,-1868987718.20347,2212089.0
Lithuania,2006,99.4,3.8728905163979,14.1941,3353.3043274293,0.0080115366127223,6.4252523634033,19.7404262137478,69.3078032366608,62.3825652081135,61.0563641148812,35462425000.0,-3115787811.15727,2179007.0
Lithuania,2007,99.4,3.47267609522387,15.5684,3564.20678526931,0.0856714499892911,6.83943742414507,17.1699864353538,70.2006139787249,61.06401135107,60.9604722459253,39390927000.0,-5220795621.5112,2155871.0
Lithuania,2008,99.4,3.28158323801393,15.8313,3733.62649539699,0.0071875224610076,7.1012721914756,14.5619205060016,71.1133472292101,57.9009383703997,60.1905808139219,40414879000.0,-5654887514.59837,2134908.0
Lithuania,2009,99.5,2.52928276861212,13.2105,3622.29031691009,0.0,7.41633025133481,13.6801666883709,70.6602422190389,49.9910095952138,55.351300944264,34417872000.0,-650343011.536893,2112248.0
Lithuania,2010,99.7,3.06871518554059,14.041,3470.78503022973,0.0,22.5256566359367,55.4183336232388,0.0,81.9343387125181,74.2727842079578,34564905000.0,-747170031.548333,2068095.0
Lithuania,2011,99.7,3.51897129368263,14.3203,3529.91877785355,0.0,21.8996267109083,55.3297386976358,0.0,81.4974503138078,73.8607385970176,36750664000.0,-1165213981.29822,2021322.0
Lithuania,2012,100.0,4.00007448760216,14.4911,3606.05512155842,0.0,18.5802101923458,57.0890343049772,0.0,80.0964100372627,72.8845095772256,38361411000.0,252898478.553641,1998349.0
Lithuania,2013,100.0,3.53435810553224,13.3644,3659.26551287463,0.0,22.4485510289794,46.5980680386392,0.0,78.0119841764997,70.0490514414595,39913864000.0,669878259.486991,1984310.0
Lithuania,2014,100.0,3.4401608409572,13.2117,3814.78885203283,0.0454855583352286,24.7441437343643,39.7771207641574,0.0,76.530231634996,68.1948652301111,41419632000.0,924100058.982095,1972409.0
Lithuania,2015,100.0,3.43671864804715,13.6606,3898.17076584903,0.0,20.7581593350902,40.1175755118589,0.0,77.6835497527366,-61.3788549830684,42592970000.0,-414399785.652921,1957088.0
Lithuania,2016,100.0,3.12061896056681,13.5202,4043.33886509171,0.0,24.4725738396624,23.1129864041256,0.0,78.0349272624847,0.0,43731021000.0,306454310.766937,1933258.0
Lithuania,2017,100.0,3.54933633712632,13.9642,4203.84016401661,0.0,28.2063529973728,14.2584189156914,0.0,75.129197329922,0.0,45748002000.0,1122347166.83577,1907448.0
Lithuania,2018,100.0,2.88685726647675,14.0184,4330.66118047673,0.0,27.3141555112504,9.39903161492452,0.0,77.7375707009157,0.0,47998057000.0,990008416.881676,1892993.0
Lithuania,2019,100.0,3.12404744403716,14.2965,4421.41817637222,0.0,23.8478972550995,13.1704860236716,0.0,79.0928575239035,0.0,50243095000.0,2893165052.33979,1890337.0
Lithuania,2020,100.0,3.53241993914326,14.2541,4438.91887506587,0.0,19.5758564437194,30.7775965198477,0.0,78.0217579923909,0.0,50264607000.0,5227050937.84286,1894904.0
Lithuania,2021,100.0,3.39582123831296,14.3318,4698.79432270562,0.0,21.5242221346987,24.0448995667586,0.0,76.5551427310188,0.0,53471497000.0,3002108490.6378,1915068.0
Luxembourg,2001,100.0,0.560287361469729,9.3343,15620.8595209784,0.0,53.7322640345466,41.0857495373226,0.0,106.944830155451,84.9454884898552,40439970000.0,3839304674.94341,374490.0
Luxembourg,2002,100.0,0.690661512047414,10.0323,15984.759343307,0.0,26.7171444023797,70.9302325581395,0.0,108.716613822888,89.8409783692785,41744328000.0,6396647837.18102,380156.0
Luxembourg,2003,100.0,0.46423787561405,10.4543,16261.0986869783,0.0,25.1311792322563,72.3004694835681,0.0,108.339928769292,89.6639949767496,42837770000.0,7733253423.25682,386553.0
Luxembourg,2004,100.0,0.535432004959881,11.8803,16300.1124220959,0.0,20.6679574056147,76.2584704743466,0.0,107.584742701207,91.3189743373686,44650617000.0,8995309608.54017,393870.0
Luxembourg,2005,100.0,0.35650094088746,12.1143,15635.54749139,0.0,21.2400096875757,75.1998062484863,0.0,106.972502041927,91.1582286370798,45759236000.0,10106312065.8445,401774.0
Luxembourg,2006,100.0,0.311756721900439,11.9422,16452.3725396023,0.0,21.1631663974152,74.9134548811447,0.0,107.403305785124,90.3191259371886,48512439000.0,14231810557.3007,410126.0
Luxembourg,2007,100.0,0.363222868939437,11.3417,16348.1550772615,0.0,22.9442639340165,72.3319170207448,0.0,106.64376884536,88.0292046521103,52441300000.0,17047832259.0175,418473.0
Luxembourg,2008,100.0,0.307778948525776,11.2126,15933.6948736314,0.0,27.1296035985381,67.5007028394715,0.0,107.569730146317,86.9830678453625,52283884000.0,18120548851.8925,428076.0
Luxembourg,2009,100.0,0.233334868942186,10.6099,14423.9558201064,0.0,21.4543579164518,73.2851985559567,0.0,107.847712063664,88.6265822246323,50590433000.0,18274145605.527,438238.0
Luxembourg,2010,100.0,0.268412058048641,11.2134,16808.2642769645,0.0,31.9538226965803,63.5155739490307,0.0,106.959853952716,87.8903570268286,52492843000.0,19192833467.6215,448592.0
Luxembourg,2011,100.0,0.25111528958498,11.0901,15497.3405845891,0.0,30.4090419806243,62.9709364908504,0.0,106.676610432954,86.9376874777109,53041025000.0,21113444604.7631,461102.0
Luxembourg,2012,100.0,0.287951499538819,10.8679,14639.9068831859,0.0,30.3721174004193,62.5524109014675,0.0,106.358293971357,87.1976199141495,53916150000.0,22463816774.2645,474881.0
Luxembourg,2013,100.0,0.261907196956465,10.3236,14134.2756183746,0.0,40.0830737279335,49.1519556940118,0.0,106.229059336384,84.4071017401002,55626257000.0,25960453249.3214,488705.0
Luxembourg,2014,100.0,0.289550438585059,9.8199,13851.764904668,0.0,39.4062078272605,48.9541160593792,0.0,106.887490793793,83.1188430288718,57085382000.0,28145998212.6824,503234.0
Luxembourg,2015,100.0,0.223732628740735,9.3094,14410.0111656519,0.0,55.3145336225597,30.2603036876356,0.0,107.745108083188,80.557939565617,58381097000.0,25548168754.6855,518279.0
Luxembourg,2016,100.0,0.214197008159042,9.0415,14327.8340383565,0.0,69.5493855257169,11.6977696859354,0.0,109.555050887375,0.0,61287419000.0,27234134470.6309,532751.0
Luxembourg,2017,100.0,0.23457255011554,9.1884,13847.8978294116,0.0,63.579418344519,9.84340044742729,0.0,110.172685055954,0.0,62094689000.0,25399280110.7678,549204.0
Luxembourg,2018,100.0,0.233738394048527,9.5448,13497.8205444527,0.0,60.7548885857208,8.86766712141883,0.0,110.19238189736,0.0,63095218000.0,25873948883.5798,563393.0
Luxembourg,2019,100.0,0.214828063048275,9.6917,12309.6575650684,0.0,49.7379454926625,10.0104821802935,0.0,109.514776599087,0.0,64829907000.0,25100376793.0702,578207.0
Luxembourg,2020,100.0,0.20041631187567,7.9929,11980.920625806,0.0,48.9704565801253,8.23634735899731,0.0,107.175466109078,0.0,64499241000.0,28637228846.8207,591712.0
Luxembourg,2021,100.0,0.194861687098922,8.3806,12151.9098090191,0.0,49.0497737556561,7.82805429864253,0.0,108.462389747056,0.0,68968867000.0,33434159681.3785,605412.0
Madagascar,2001,14.8,29.8513134115876,1.7104,47.2613681056452,0.0,66.9039145907473,0.0,0.0,15.3131482544026,0.0,13521559663000.0,-187176039.131145,4310695.0
Madagascar,2002,14.0,34.1425139825593,1.1663,42.7352545850227,0.0,67.807351077313,0.0,0.0,11.3818089512975,0.0,11843808447000.0,-514975119.353513,4493436.0
Madagascar,2003,20.3,32.0297909636333,1.5496,47.64314718346,0.0,67.5496688741722,0.0,0.0,11.9312680215483,0.0,13002712327000.0,-554939573.599999,4680026.0
Madagascar,2004,15.3,31.4205052808436,1.6759,50.62717503373,0.0,64.4736842105263,0.0,0.0,11.6395738328879,0.0,13686265385000.0,-649266259.799999,4872508.0
Madagascar,2005,16.0,30.7627339341287,1.7881,49.4788359759364,0.0,65.1256281407035,0.0,0.0,12.6230917975255,0.0,14337162966000.0,-825540136.86456,5072399.0
Madagascar,2017,24.1,24.5501377693098,3.5528,81.4532423112638,22.3821989528796,34.3804537521815,0.0,0.0,13.7006490799738,0.0,20307791521000.0,-344018352.124094,7948388.0
Malaysia,2001,98.6,8.01097059098812,138.4076,2779.75450531651,12.4852287434584,9.92769118226324,71.4211355579315,0.0,-51.9557499366613,96.2589364827721,582070620700.0,16181578947.3684,14825974.0
Malaysia,2002,98.6,8.98508140381459,146.5505,2832.94534416525,15.167881048903,7.14353055260003,67.4244770973346,0.0,-52.4797204932948,96.7383693231336,613449979800.0,16565236842.1052,15439171.0
Malaysia,2003,98.7,9.30608521643197,156.5469,2916.94331213283,18.8711465674343,6.4420344339803,70.9031592093693,0.0,-50.4417829656388,97.1158619603588,648959527500.0,21756552631.5789,16060274.0
Malaysia,2004,98.7,9.27100209261509,169.5908,2976.54823031225,23.3556949103106,7.08521705313305,66.525691507462,0.0,-48.0780497298625,97.2544908005391,692981292900.0,25414723684.2105,16685833.0
Malaysia,2005,98.7,8.26229170422644,181.1171,2857.55523740432,24.1808087283636,6.27895443494248,66.8743120486737,0.0,-43.7782101911016,97.8511960598598,729932019800.0,30775516791.1237,17314297.0
Malaysia,2006,98.8,8.60998284136304,187.727,3040.51316097727,23.0669041522877,7.17132361126572,66.2707336079261,0.0,-38.7189124367808,97.7617229386596,770697606800.0,35471715593.5765,17942832.0
Malaysia,2008,99.0,9.96858233467411,216.128,3246.27524373452,26.7686424474187,7.62875635218454,63.8388155540332,0.0,-25.4811992872319,99.0342529241875,858826097100.0,51312688997.936,19173270.0
Malaysia,2009,99.3,9.21910004390782,197.9123,3887.46179614289,28.7147746178978,5.99898278492798,61.241519615872,0.0,-26.4776718308934,99.3834880612657,845827517500.0,41550972362.834,19756605.0
Malaysia,2010,99.5,10.0899159275121,215.5014,4080.74797904618,34.3299729136281,5.18647925248025,56.7331271136185,0.0,-19.4840823578216,98.010935473404,908628919800.0,40434591219.3346,20306208.0
Malaysia,2011,99.5,11.4533531198278,218.2727,4030.71952547625,40.9821863663436,5.89636688505063,44.9850328349435,0.0,-9.86347941634221,97.953034477695,956730942800.0,46436559963.5622,20828845.0
Malaysia,2012,99.8,9.79375074645921,219.7969,4251.58340415991,41.5293224351244,6.7414057498474,46.6367412568672,0.0,-10.7287875242111,98.067135498206,1009097172700.0,33875653963.4718,21347750.0
Malaysia,2013,99.6,9.11336384538206,237.1554,4415.28567472977,38.5780784687889,7.65171885390465,48.9786625032527,0.0,-1.02196038431298,98.0400758329794,1056461394000.0,27540337316.9554,21872803.0
Malaysia,2014,99.7,8.87320901302643,251.3897,4388.50009041854,37.8565131891232,9.07845663524785,50.0684885061368,0.0,-1.31674896798018,97.9403237804626,1119920092400.0,31341554660.124,22402109.0
Malaysia,2015,99.9,8.2874950827938,252.8595,4475.45557717884,42.2804843931098,9.27487577101901,46.6021874958368,0.0,-9.78609643797293,67.090436989764,1176941187000.0,22711691906.1135,22936988.0
Malaysia,2016,99.9,8.46251885618027,247.4841,4567.39347999202,44.1412458589456,12.7783841749488,41.6396979503776,0.0,-8.0938585553716,0.0,1229312497000.0,19990335308.9183,23479511.0
Malaysia,2017,100.0,8.59827753533139,237.8324,4699.08742969233,43.7427433816601,16.1539162943376,38.4620528251421,0.0,-9.46619716840316,0.0,1300769020000.0,21988277861.2463,24019368.0
Malaysia,2018,100.0,7.51205693063821,254.2848,4778.80215430923,45.3218551900872,15.4368516422619,37.5617937335437,0.0,-2.31632847100387,0.0,1363766395000.0,24054470762.8388,24539557.0
Malaysia,2019,100.0,7.24131401562151,255.1651,4916.27003298625,42.8396023839025,14.6700829207851,40.5235390748081,0.0,0.419441769978299,0.0,1423951962000.0,27500981134.2942,25026197.0
Malaysia,2020,100.0,8.16597089919598,253.08,4738.24415178268,51.1008257628832,15.6734159479046,30.8231213607286,0.0,1.4599273272106,0.0,1346249088000.0,21603446738.6741,25434516.0
Malaysia,2021,100.0,9.56621458844467,257.9155,4860.54082737909,47.8812358670348,17.2795813030941,32.4640112897043,0.0,-0.739797820685311,0.0,1390881951000.0,26980425521.7431,25886250.0
Malta,2009,100.0,1.33019188999536,2.5185,4434.18663343653,0.0,0.0,0.0,0.0,251.622943530457,96.4938566118259,8099302359.80008,-104952698.438069,388316.0
Malta,2010,100.0,1.27165196308386,2.5947,4692.30991922954,0.0,0.0,0.0,0.0,282.243682876107,99.16131000769,8601244507.89176,-62835996.022235,390637.0
Malta,2011,100.0,1.0871330532594,2.5818,4785.3786502926,0.0,0.0,0.0,0.0,276.235098578634,98.7958101788154,8686586220.34822,253621244.902448,392606.0
Malta,2012,100.0,1.09105416670745,2.7244,4923.48129172341,0.0,0.0,0.0,0.0,247.829849373969,98.4548454744568,9042881662.09626,445305459.533272,396349.0
Malta,2013,100.0,1.01983618468905,2.3827,4858.64268731904,0.0,0.0,0.0,0.0,276.579856825475,97.9992576524298,9611889957.67692,640894838.58208,400981.0
Malta,2014,100.0,1.00159760012932,2.3694,4874.49276900256,0.0,0.0,0.0,0.0,264.163696694113,97.3823335627365,10345408229.9922,1349786401.84795,409260.0
Malta,2015,100.0,0.94156553720691,1.6722,4905.22713970555,0.0,0.0,0.0,0.0,347.151816528742,82.3987161613524,11340709246.2468,1038114346.05328,419516.0
Malta,2016,100.0,1.01031741652999,1.3655,4767.82433636594,0.0,0.0,0.0,0.0,419.058493589744,0.0,11803183772.9611,1295971583.69454,429416.0
Malta,2017,100.0,0.675890232339448,1.5582,5071.65397147543,0.0,0.0,77.8921865536039,0.0,450.181459427082,0.0,13334215165.6132,3027968111.58805,441738.0
Malta,2018,100.0,0.621888875995756,1.5674,5044.39939409344,0.0,0.0,88.9398572884811,0.0,437.49649368864,0.0,14292840535.235,2873060809.38891,458373.0
Malta,2019,100.0,0.471910659536485,1.673,5036.59369096191,0.0,0.0,88.7323943661972,0.0,424.207824684939,0.0,14876711049.5546,3715013156.94505,478380.0
Malta,2020,100.0,0.785620108993087,1.6204,4713.96147354944,0.0,0.0,85.8609426038264,0.0,417.462738301559,0.0,14362381082.7449,3999727297.97558,490665.0
Malta,2021,100.0,0.881852278329264,1.6274,4940.6542506996,0.0,0.0,86.0885275519422,0.0,376.570848833276,0.0,16288621163.1303,3809895991.00505,494909.0
Mexico,2001,97.1,3.22549035188036,394.7859,1837.79875980702,10.7940632184982,13.3194384731854,26.020150662654,4.07779875507038,-47.5796315241706,87.6162816142776,17731550484000.0,-14109446485.0,75365368.0
Mexico,2002,97.9,3.11036172325334,400.9452,1846.43565431276,11.9259832921671,11.4338216761907,34.1667392230812,4.466572877954,-49.1968154277202,87.3977597247212,17689599763000.0,-12194289609.0,76856137.0
Mexico,2003,97.4,3.20735540720265,420.7099,2003.01004534781,12.9368335047859,8.41599038172528,40.1431734379829,4.44591202157338,-51.5888281824382,86.7869443947079,17899317905000.0,-10770586021.0,78311217.0
Mexico,2004,98.6,3.18594698304908,430.4581,1929.3038609613,10.0007155394115,10.6093449447141,42.7926240513841,3.86980549955174,-51.3112608792777,86.0209350511092,18537507526000.0,-14968141812.0,79681367.0
Mexico,2005,98.9,2.94567227515179,447.327,2000.51971664631,13.0566898487845,11.0496554584317,40.1335098577171,4.30876347859376,-43.7718551674863,87.0676089708095,18929250871000.0,-14565785413.0,80919202.0
Mexico,2006,99.1,2.9429551635864,463.9485,2027.20343377354,12.3288893371244,11.8094964720851,46.3252663876401,4.21487891823538,-40.3570743847689,88.0590606902929,19838803936000.0,-13991006944.0,82047173.0
Mexico,2007,97.9,3.041865670976,470.8833,2055.56713916772,11.9319488372268,10.306064364367,49.7981309679535,3.92843544903137,-34.2783300673031,87.5819597899737,20251027288000.0,-18695821515.0,83217533.0
Mexico,2008,98.9,3.02875898082786,472.3027,2054.86263250006,7.89821546596167,14.5532723883645,52.0971802431363,3.64036032289447,-25.8232008878497,86.9967690140248,20442061681000.0,-26869546767.0,84446311.0
Mexico,2009,98.3,3.10059841918842,461.5756,2003.55856243606,10.9612217230059,9.97822620101362,54.6544763270626,3.9218981673408,-23.0867182063229,89.9829429574913,19155182679000.0,-14820317719.0,85695907.0
Mexico,2010,99.2,3.09200838670805,476.9429,2027.1616282825,11.7160308778857,13.4755041972584,53.348189172416,2.13365174187133,-22.4516124231103,87.9924242877659,20107450900000.0,-13623591137.0,86950054.0
Mexico,2011,99.0,2.97569483968178,486.535,2225.2881168903,11.1498303875488,11.9722938804092,54.3304849892155,3.33246352589109,-17.6294162946352,88.2900712146278,20799960569000.0,-15980581914.0,88238240.0
Mexico,2012,99.1,3.04872937148888,506.2322,2261.95902611346,11.1181634426662,10.3773431371592,53.8663594020057,2.85456681867154,-11.711054039167,90.4460324837664,21539027006000.0,-14581102602.0,89551109.0
Mexico,2013,99.1,3.02454277578135,494.0171,2152.84187845165,10.7491801900277,9.4179769612377,55.7501051038426,3.96872109644329,-10.4334471850256,90.0283119349979,21722561391000.0,-15907547928.0,90882630.0
Mexico,2014,99.2,3.02713651853573,480.9122,2167.59696000462,11.2376656329292,12.8997164132075,57.0364350984262,3.20967180218577,-7.87572561111971,89.516999817291,22266442955000.0,-16563464776.0,92202901.0
Mexico,2015,99.0,3.0851863436743,490.4272,2225.42222000793,10.8795901488993,9.91642718996483,59.9365400148674,3.72553878235349,-0.838223440033256,90.902229466453,22868154259000.0,-25807764000.0,93456180.0
Mexico,2016,99.5,3.2462890783797,496.4682,2292.03193018292,10.8116471110389,9.38607622631602,60.0918291440324,3.30278612998606,4.93383715309556,0.0,23273490747000.0,-23667255468.0,94672068.0
Mexico,2017,100.0,3.29751177575275,500.6875,2269.10754182229,9.59712710460603,10.0622419462506,58.7219076816575,3.36335204094247,11.4340419264569,0.0,23709107314000.0,-22668791420.0,95907379.0
Mexico,2018,99.5,3.296959452726,478.1534,2499.62048573796,7.75267309079139,9.23472661506925,57.5848773756864,3.84851255202803,16.7913179157596,0.0,24176670374000.0,-27610814495.0,97201282.0
Mexico,2019,99.6,3.31502440184845,493.673,2392.19041418722,7.63903388689078,7.00352602464982,56.8098740453413,3.2907602861991,18.2994397147,0.0,24081730885000.0,-4265651015.0,98542822.0
Mexico,2020,99.4,3.71114888236172,439.0381,2354.26835282225,5.23870718625375,8.16304367499864,54.242610725986,3.37200673315354,10.8895496628123,0.0,22069934759000.0,21711673476.0,99762910.0
Mexico,2021,100.0,3.78266528758294,452.7201,2407.87668928812,5.16549978165503,9.99848728318915,53.0506931382595,3.40304198788114,15.3117558234424,0.0,23404831113000.0,-23128199854.0,100755748.0
Mexico,2022,100.0,3.89806570970786,452.9546,2513.81046926963,6.9532147547771,9.83880299087766,56.5267103361858,2.97497456876578,21.1050764879457,0.0,24273093495000.0,-43787418381.0,101861181.0
Mexico,2023,99.7,3.83754974792513,475.5955,2597.3996144081,8.66865250986568,5.46746626213656,60.8669704147923,3.25639724575993,21.5843559520399,0.0,25087101736000.0,-31950743651.0,103108719.0
Moldova,2002,99.0,21.0218294511342,7.3093,2330.16244845666,2.10598998791645,6.50785430692215,91.0063870188158,0.0,96.8718902114465,89.4672499324993,84788226300.0,-418140000.0,1153512.0
Moldova,2003,98.8,18.3282016003476,7.8708,2615.73616405082,3.11505610450511,6.31385027633562,90.2863841902529,0.0,98.156413463725,87.7895522572192,90384249200.0,-667300000.0,1149508.0
Moldova,2004,99.1,17.5867382617383,7.8917,2440.24305055588,0.0,6.47099210435977,93.3230346721593,0.0,96.6818477553677,89.2781419280911,97072683400.0,-775140000.0,1142368.0
Moldova,2005,98.6,16.3997954955912,8.3311,2548.29983540932,0.0,6.29382303839733,93.5392320534224,0.0,97.0851805154484,88.753252100702,104353134800.0,-1212240000.0,1137405.0
Moldova,2006,98.9,14.4988760781159,8.112,2695.62268502208,0.0,6.18844386080105,93.6145764937623,0.0,96.5221543955816,87.9941128939812,109362085100.0,-1603240000.0,1129865.0
Moldova,2007,99.0,9.98297024143739,8.0256,2484.43185625434,0.0,6.38333897731121,93.5320013545547,0.0,98.0673762632164,89.1464591387097,112642947900.0,-2319790000.0,1133379.0
Moldova,2008,99.1,8.8109341724675,7.9275,2524.02283437203,0.0,6.45964795748921,93.3244769179674,0.0,97.1171184012657,88.892670932427,121429098000.0,-3219160000.0,1129490.0
Moldova,2009,99.2,8.49746275029227,7.808,2166.33108952109,0.0,5.77605679251371,93.4494998386576,0.0,96.9593555693894,92.4278642525504,114143351800.0,-1998580000.0,1126760.0
Moldova,2010,99.3,11.1612572325879,8.5049,1918.35111939334,0.0,6.65576451349142,92.8699918233851,0.0,84.3725375888069,84.9973480310305,122247529900.0,-2255498750.35666,1124347.0
Moldova,2011,99.4,11.3842525996445,8.5348,2036.91475405137,0.0,6.08470181503889,93.5868625756266,0.0,85.6389728955029,83.1697575508078,129360094300.0,-2825503937.83666,1125597.0
Moldova,2012,99.5,10.4481727207152,8.3528,2107.10395046156,0.0,4.63713152904672,95.1042923633856,0.0,84.0162089149033,82.1328180961487,128597213900.0,-2959960000.0,1125864.0
Moldova,2013,99.6,11.550361937388,7.4941,1880.01082684807,0.0,6.96230598669623,92.6385809312639,0.0,82.4263446204606,78.2268615469202,140227373100.0,-2986360000.0,1127454.0
Moldova,2014,99.8,14.0709569584487,8.0409,1912.30013139409,0.0,5.94685002787586,93.5142166883479,0.0,81.7846882750588,80.2245742858812,147238217100.0,-2913560000.0,1132548.0
Moldova,2015,99.9,12.8212557522034,8.2992,1945.00803602849,0.0,4.42901999669476,95.1412989588498,0.0,82.5738698191325,81.5491493364742,146740205000.0,-1991460000.0,1125753.0
Moldova,2016,99.9,12.4797438509487,8.4234,1882.5008401155,0.0,3.92960874765078,95.4724073124893,0.0,81.9081303162418,0.0,153557776000.0,-1858100000.0,1113911.0
Moldova,2017,100.0,12.1995910772854,8.3058,2005.67002844451,0.0,5.74133763094279,93.2715551974214,0.0,80.8831465273944,0.0,159969753000.0,-2254560000.0,1101350.0
Moldova,2018,100.0,10.1468784571365,8.8624,2126.54906189155,0.0,5.10204081632653,93.6920222634508,0.0,81.9775124472026,0.0,166489473000.0,-2938010000.0,1091702.0
Moldova,2019,100.0,10.1608126286441,9.1101,2166.48449980182,0.0,5.28255528255528,93.2958932958933,0.0,84.1575874207371,0.0,172403702000.0,-2946160000.0,1086265.0
Moldova,2020,100.0,9.36669201380178,8.8484,2198.37351477916,0.0,4.46601941747573,94.1585760517799,0.0,84.0958565129216,0.0,158135609000.0,-2696150000.0,1089280.0
Moldova,2021,100.0,10.5865870134286,9.6527,2401.17820687115,0.0,4.73257211538461,92.8786057692308,0.0,83.7504210844852,0.0,180163899000.0,-3717710000.0,1085348.0
Mongolia,2001,71.7,22.9688875084999,9.0123,1072.07069710653,96.6191581040769,0.132582035134239,0.0,0.0,20.0128137330676,93.2177937675132,7743238621100.0,-192100875.933545,1383331.0
Mongolia,2002,72.8,18.919125275033,9.658,1094.31214927398,97.0437017994859,0.12853470437018,0.0,0.0,19.5257157527409,93.1040158224263,8109724437600.0,-238185462.568913,1423644.0
Mongolia,2003,76.3,18.4395172051068,9.3625,1134.10316347454,96.7176545570427,0.127469725940089,0.0,0.0,21.5573762506454,92.8949595181939,8677780999400.0,-248748022.696717,1472219.0
Mongolia,2004,74.8,20.0297765271852,9.577,1190.39456038322,96.4880411746897,0.121102028458977,0.0,0.0,22.8206824841668,93.1036026152431,9599830458900.0,-195393857.119737,1524688.0
Mongolia,2005,86.2,19.7979604915498,11.1291,1247.03961154499,96.8411816320562,0.116993272886809,0.0,0.0,-29.7022014043864,94.0112661010304,10296170043000.0,-85895239.489534,1580493.0
Mongolia,2006,77.0,17.6436708395409,12.7174,1294.42249202234,96.6704288939052,0.112866817155756,0.0,0.0,-30.6539382888197,94.3138909624972,11177134529000.0,203385615.528975,1638850.0
Mongolia,2007,78.1,18.4279653888713,13.2104,1328.66998481849,95.8389624425831,0.108078897595245,0.0,0.0,-42.2013202448951,94.5852506150421,12322569104000.0,57014926.7279956,1697943.0
Mongolia,2008,79.2,19.2151247825371,13.206,1417.59934261526,95.7010747313172,0.124968757810547,0.0,0.0,-58.498678149955,94.5992848714427,13419323094000.0,-738677897.076524,1756917.0
Mongolia,2009,80.3,17.8644380709085,13.9287,1368.9493016835,95.5682099529587,0.495172072295123,0.0,0.0,-117.295508893766,94.8423063013789,13249085704000.0,-332006178.476588,1812894.0
Mongolia,2010,78.5,11.7325631980129,14.9057,1478.48078340129,94.829584975655,0.811500115928588,0.0,0.0,-277.861458809575,94.8466294407001,14092411430000.0,-474918588.302731,1857602.0
Mongolia,2011,72.1,10.3073568180221,16.236,1487.26795981936,93.4303350970018,1.168430335097,0.0,0.0,-247.871195342836,95.217059061471,16529098947000.0,-3517358044.65908,1892456.0
Mongolia,2012,83.7,11.2580245572127,17.6595,1579.7415576618,93.4800664451827,1.0797342192691,0.0,0.0,-300.95080321827,95.9248333970395,18565454160000.0,-4455747639.75109,1929644.0
Mongolia,2013,81.2,13.4140624660902,19.1791,1882.71103490121,92.2111553784861,1.19521912350598,0.0,0.0,-231.995482459236,94.981707547976,20728128355000.0,-3917924200.41532,1970680.0
Mongolia,2014,86.0,13.3412210879498,19.5303,1990.81169027303,91.7782738095238,1.22767857142857,0.0,0.0,-248.656183020515,94.7929366779645,22362588014000.0,-1111497489.16149,2014743.0
Mongolia,2015,88.0,14.079203180176,18.0259,2017.26935864974,91.8193361146381,1.07019771449302,0.0,0.0,-210.649757498803,98.5560606798718,22894780891000.0,-152864021.012946,2058268.0
Mongolia,2016,90.8,12.6278436864479,19.1168,2026.64028365194,92.235750838186,1.49991176989589,0.0,0.0,-327.324729444869,0.0,23235863785000.0,-497135.735171,2099733.0
Mongolia,2017,93.6,11.1372332713568,21.0753,2148.35767344773,91.2891986062718,1.3771362203418,0.0,0.0,-374.491359496041,0.0,24545640704000.0,277604026.623513,2138935.0
Mongolia,2018,98.1,11.4280045193059,22.9567,2275.11533765623,88.7681713848508,1.19357306809487,0.0,0.0,-364.047228020951,0.0,26446671274000.0,-763750656.838668,2177345.0
Mongolia,2019,98.9,11.5583828612266,25.3355,2358.86516184453,84.7536231884058,1.23188405797101,0.0,0.0,-269.085964067259,0.0,27928278387000.0,-833604448.611713,2216388.0
Mongolia,2020,99.5,12.9656563031474,22.5155,2189.52610059377,84.3882495457299,1.25681405208964,0.0,0.0,-224.965558599004,0.0,26655376727000.0,305323153.496862,2265476.0
